filename,height,width,class,xmin,ymin,xmax,ymax
frame06311.jpg,1080,1920,0wheel,590,306,1320,649
frame03512.jpg,720,1280,0wheel,309,264,946,524
frame01961.jpg,720,1280,0wheel,170,70,711,631
frame05453.jpg,1080,1920,0wheel,562,352,1149,843
frame06505.jpg,1080,1920,0wheel,552,384,1392,699
frame07441.jpg,1080,1920,0wheel,649,262,1069,765
frame05186.jpg,1080,1920,0wheel,728,228,1149,805
frame03240.jpg,720,1280,0wheel,423,99,806,579
frame01269.jpg,720,1280,0wheel,279,126,988,449
frame02750.jpg,720,1280,0wheel,381,100,904,552
frame08409.jpg,1080,1920,0wheel,610,340,1213,632
frame07925.jpg,1080,1920,0wheel,489,187,1315,741
frame05631.jpg,1080,1920,0wheel,618,225,1203,705
frame06848.jpg,1080,1920,0wheel,534,389,1415,726
frame07503.jpg,1080,1920,0wheel,660,270,993,820
frame06162.jpg,1080,1920,0wheel,715,225,1226,669
frame01312.jpg,720,1280,0wheel,150,109,914,378
frame06649.jpg,1080,1920,0wheel,429,330,1360,737
frame00570.jpg,720,1280,0wheel,219,113,771,525
frame04414.jpg,1080,1920,0wheel,636,333,1214,781
frame04815.jpg,1080,1920,0wheel,812,104,1272,798
frame02598.jpg,720,1280,0wheel,241,110,1050,417
frame05494.jpg,1080,1920,0wheel,577,293,1109,791
frame06462.jpg,1080,1920,0wheel,585,411,1277,699
frame06941.jpg,1080,1920,0wheel,615,409,1376,718
frame07581.jpg,1080,1920,0wheel,827,283,1154,801
frame05982.jpg,1080,1920,0wheel,428,165,1211,684
frame02353.jpg,720,1280,0wheel,501,221,978,503
frame03579.jpg,720,1280,0wheel,231,214,908,531
frame05759.jpg,1080,1920,0wheel,458,148,1505,777
frame07683.jpg,1080,1920,0wheel,860,308,1174,732
frame04550.jpg,1080,1920,0wheel,576,132,1176,694
frame07497.jpg,1080,1920,0wheel,632,255,976,784
frame04320.jpg,1080,1920,0wheel,490,302,1159,770
frame03138.jpg,720,1280,0wheel,394,76,938,604
frame03624.jpg,720,1280,0wheel,259,128,955,400
frame05646.jpg,1080,1920,0wheel,696,262,1298,747
frame07110.jpg,1080,1920,0wheel,498,307,1357,622
frame01034.jpg,720,1280,0wheel,211,105,815,384
frame08810.jpg,1080,1920,0wheel,464,202,1088,648
frame08614.jpg,1080,1920,0wheel,451,263,1172,541
frame02845.jpg,720,1280,0wheel,378,8,899,472
frame02852.jpg,720,1280,0wheel,387,7,909,487
frame09295.jpg,1080,1920,0wheel,760,112,1071,777
frame07404.jpg,1080,1920,0wheel,703,241,1142,708
frame04591.jpg,1080,1920,0wheel,694,159,1173,714
frame03507.jpg,720,1280,0wheel,292,260,930,518
frame01729.jpg,720,1280,0wheel,255,172,898,446
frame09224.jpg,1080,1920,0wheel,868,152,1237,898
frame01181.jpg,720,1280,0wheel,278,175,912,499
frame09066.jpg,1080,1920,0wheel,529,79,1400,646
frame02582.jpg,720,1280,0wheel,182,102,985,422
frame01236.jpg,720,1280,0wheel,376,154,1009,540
frame04715.jpg,1080,1920,0wheel,801,286,1103,753
frame02971.jpg,720,1280,0wheel,363,242,1032,537
frame04027.jpg,720,1280,0wheel,380,87,848,554
frame06864.jpg,1080,1920,0wheel,531,375,1353,672
frame00472.jpg,720,1280,0wheel,267,91,798,611
frame04993.jpg,1080,1920,0wheel,765,167,1179,704
frame06231.jpg,1080,1920,0wheel,737,232,1412,661
frame01293.jpg,720,1280,0wheel,255,101,1012,369
frame03537.jpg,720,1280,0wheel,296,303,943,598
frame02285.jpg,720,1280,0wheel,518,167,962,468
frame03868.jpg,720,1280,0wheel,300,100,822,578
frame03996.jpg,720,1280,0wheel,393,155,850,656
frame05120.jpg,1080,1920,0wheel,752,287,1049,852
frame03140.jpg,720,1280,0wheel,395,79,932,609
frame07510.jpg,1080,1920,0wheel,767,267,1069,832
frame03318.jpg,720,1280,0wheel,318,76,820,540
frame04106.jpg,720,1280,0wheel,506,113,924,588
frame03178.jpg,720,1280,0wheel,542,75,955,593
frame02931.jpg,720,1280,0wheel,417,85,1021,448
frame02613.jpg,720,1280,0wheel,358,88,1178,378
frame05024.jpg,1080,1920,0wheel,729,219,1127,763
frame05441.jpg,1080,1920,0wheel,556,347,1167,838
frame06550.jpg,1080,1920,0wheel,497,328,1414,642
frame04314.jpg,1080,1920,0wheel,470,288,1153,756
frame02049.jpg,720,1280,0wheel,165,191,909,534
frame00743.jpg,720,1280,0wheel,331,74,764,549
frame00454.jpg,720,1280,0wheel,285,69,780,582
frame07486.jpg,1080,1920,0wheel,671,265,1018,776
frame09300.jpg,1080,1920,0wheel,783,110,1088,758
frame02513.jpg,720,1280,0wheel,295,217,893,473
frame07388.jpg,1080,1920,0wheel,711,254,1179,717
frame02169.jpg,720,1280,0wheel,383,91,1045,426
frame05587.jpg,1080,1920,0wheel,735,211,1215,734
frame08162.jpg,1080,1920,0wheel,750,276,1415,786
frame03216.jpg,720,1280,0wheel,435,61,840,553
frame08509.jpg,1080,1920,0wheel,480,328,1163,643
frame00738.jpg,720,1280,0wheel,308,99,718,576
frame04561.jpg,1080,1920,0wheel,589,124,1156,687
frame03207.jpg,720,1280,0wheel,455,67,861,570
frame05013.jpg,1080,1920,0wheel,738,211,1140,751
frame08277.jpg,1080,1920,0wheel,488,247,1305,633
frame03137.jpg,720,1280,0wheel,394,74,941,602
frame08398.jpg,1080,1920,0wheel,601,319,1213,610
frame05736.jpg,1080,1920,0wheel,535,207,1465,787
frame00425.jpg,720,1280,0wheel,297,72,736,595
frame02200.jpg,720,1280,0wheel,417,111,1003,455
frame06835.jpg,1080,1920,0wheel,494,367,1397,728
frame08471.jpg,1080,1920,0wheel,534,387,1150,726
frame03373.jpg,720,1280,0wheel,317,125,966,596
frame02090.jpg,720,1280,0wheel,241,183,965,453
frame07452.jpg,1080,1920,0wheel,723,273,1110,785
frame06831.jpg,1080,1920,0wheel,471,366,1379,735
frame02333.jpg,720,1280,0wheel,520,171,965,459
frame03947.jpg,720,1280,0wheel,320,105,779,556
frame04767.jpg,1080,1920,0wheel,797,151,1140,685
frame08169.jpg,1080,1920,0wheel,772,269,1437,765
frame01749.jpg,720,1280,0wheel,279,164,887,390
frame01419.jpg,720,1280,0wheel,71,73,816,514
frame00729.jpg,720,1280,0wheel,256,104,643,571
frame00763.jpg,720,1280,0wheel,331,63,851,497
frame01792.jpg,720,1280,0wheel,190,118,775,394
frame01751.jpg,720,1280,0wheel,280,171,884,398
frame09210.jpg,1080,1920,0wheel,860,112,1224,798
frame06989.jpg,1080,1920,0wheel,531,367,1358,690
frame02534.jpg,720,1280,0wheel,256,215,917,518
frame01537.jpg,720,1280,0wheel,242,88,801,565
frame02178.jpg,720,1280,0wheel,397,87,1035,426
frame05402.jpg,1080,1920,0wheel,523,232,1184,697
frame04942.jpg,1080,1920,0wheel,751,130,1195,713
frame05597.jpg,1080,1920,0wheel,716,225,1212,755
frame04432.jpg,1080,1920,0wheel,630,319,1198,765
frame06288.jpg,1080,1920,0wheel,635,311,1376,672
frame03678.jpg,720,1280,0wheel,145,110,860,543
frame08658.jpg,1080,1920,0wheel,567,214,1264,498
frame02085.jpg,720,1280,0wheel,215,176,955,458
frame03809.jpg,720,1280,0wheel,229,102,828,570
frame08503.jpg,1080,1920,0wheel,493,344,1162,668
frame05136.jpg,1080,1920,0wheel,650,242,989,800
frame02550.jpg,720,1280,0wheel,245,202,977,527
frame03440.jpg,720,1280,0wheel,210,202,1021,579
frame08959.jpg,1080,1920,0wheel,289,296,1444,867
frame07978.jpg,1080,1920,0wheel,508,204,1258,784
frame06531.jpg,1080,1920,0wheel,530,333,1426,649
frame05689.jpg,1080,1920,0wheel,659,267,1353,736
frame04081.jpg,720,1280,0wheel,465,91,901,566
frame01379.jpg,720,1280,0wheel,42,32,837,453
frame08519.jpg,1080,1920,0wheel,472,283,1182,590
frame01866.jpg,720,1280,0wheel,174,119,643,515
frame00540.jpg,720,1280,0wheel,246,136,793,575
frame02741.jpg,720,1280,0wheel,393,68,933,530
frame03570.jpg,720,1280,0wheel,228,268,894,590
frame06757.jpg,1080,1920,0wheel,385,276,1239,709
frame06482.jpg,1080,1920,0wheel,559,404,1317,708
frame05862.jpg,1080,1920,0wheel,566,206,1346,607
frame04722.jpg,1080,1920,0wheel,788,290,1085,754
frame03923.jpg,720,1280,0wheel,317,97,788,558
frame02716.jpg,720,1280,0wheel,376,40,981,499
frame09317.jpg,1080,1920,0wheel,815,79,1124,719
frame01556.jpg,720,1280,0wheel,261,68,799,536
frame07218.jpg,1080,1920,0wheel,728,358,1430,732
frame09417.jpg,1080,1920,0wheel,704,188,1356,796
frame04826.jpg,1080,1920,0wheel,774,64,1245,811
frame05999.jpg,1080,1920,0wheel,413,141,1202,666
frame04513.jpg,1080,1920,0wheel,475,142,1146,667
frame01772.jpg,720,1280,0wheel,275,180,853,428
frame06300.jpg,1080,1920,0wheel,592,317,1328,662
frame07507.jpg,1080,1920,0wheel,719,267,1036,832
frame09323.jpg,1080,1920,0wheel,754,123,1089,767
frame02242.jpg,720,1280,0wheel,494,114,996,437
frame01532.jpg,720,1280,0wheel,236,84,804,564
frame09331.jpg,1080,1920,0wheel,666,166,1044,816
frame06476.jpg,1080,1920,0wheel,573,382,1312,680
frame00741.jpg,720,1280,0wheel,323,85,745,561
frame08896.jpg,1080,1920,0wheel,454,266,1276,751
frame04493.jpg,1080,1920,0wheel,461,178,1119,708
frame01179.jpg,720,1280,0wheel,277,171,912,481
frame09314.jpg,1080,1920,0wheel,826,69,1133,707
frame09311.jpg,1080,1920,0wheel,834,74,1136,709
frame02837.jpg,720,1280,0wheel,371,15,887,457
frame08622.jpg,1080,1920,0wheel,440,267,1158,550
frame06496.jpg,1080,1920,0wheel,536,412,1351,728
frame03389.jpg,720,1280,0wheel,347,123,1028,560
frame04983.jpg,1080,1920,0wheel,756,152,1176,690
frame09403.jpg,1080,1920,0wheel,693,225,1323,841
frame03492.jpg,720,1280,0wheel,246,272,915,536
frame08844.jpg,1080,1920,0wheel,508,181,1117,613
frame06237.jpg,1080,1920,0wheel,751,229,1430,652
frame09114.jpg,1080,1920,0wheel,691,77,1467,773
frame04708.jpg,1080,1920,0wheel,813,279,1121,750
frame06437.jpg,1080,1920,0wheel,631,475,1264,752
frame06892.jpg,1080,1920,0wheel,598,454,1367,747
frame03426.jpg,720,1280,0wheel,291,172,1061,556
frame03562.jpg,720,1280,0wheel,252,296,916,622
frame07074.jpg,1080,1920,0wheel,438,374,1395,718
frame09123.jpg,1080,1920,0wheel,686,97,1417,821
frame01794.jpg,720,1280,0wheel,186,118,770,399
frame03457.jpg,720,1280,0wheel,230,243,1022,571
frame08539.jpg,1080,1920,0wheel,459,241,1194,535
frame08430.jpg,1080,1920,0wheel,597,365,1199,674
frame04804.jpg,1080,1920,0wheel,808,124,1238,774
frame08771.jpg,1080,1920,0wheel,391,125,1104,581
frame04834.jpg,1080,1920,0wheel,779,64,1244,846
frame05381.jpg,1080,1920,0wheel,513,213,1169,687
frame02111.jpg,720,1280,0wheel,360,170,1090,419
frame00622.jpg,720,1280,0wheel,201,120,727,504
frame08013.jpg,1080,1920,0wheel,560,179,1288,780
frame00899.jpg,720,1280,0wheel,217,112,948,450
frame08222.jpg,1080,1920,0wheel,581,257,1309,722
frame08647.jpg,1080,1920,0wheel,552,232,1239,516
frame03873.jpg,720,1280,0wheel,308,107,822,584
frame05541.jpg,1080,1920,0wheel,643,260,1113,752
frame02718.jpg,720,1280,0wheel,379,43,977,503
frame05566.jpg,1080,1920,0wheel,663,221,1126,704
frame08318.jpg,1080,1920,0wheel,473,220,1292,572
frame07927.jpg,1080,1920,0wheel,491,194,1316,748
frame00708.jpg,720,1280,0wheel,272,143,652,594
frame02173.jpg,720,1280,0wheel,390,89,1042,425
frame02511.jpg,720,1280,0wheel,299,218,896,472
frame07364.jpg,1080,1920,0wheel,653,280,1157,718
frame08182.jpg,1080,1920,0wheel,733,253,1406,747
frame09270.jpg,1080,1920,0wheel,829,121,1183,930
frame06858.jpg,1080,1920,0wheel,530,376,1379,688
frame03517.jpg,720,1280,0wheel,324,276,958,540
frame01947.jpg,720,1280,0wheel,249,41,673,566
frame01535.jpg,720,1280,0wheel,240,87,802,565
frame01559.jpg,720,1280,0wheel,264,64,801,530
frame06104.jpg,1080,1920,0wheel,627,297,1205,753
frame01081.jpg,720,1280,0wheel,186,141,816,432
frame04390.jpg,1080,1920,0wheel,623,319,1225,777
frame05849.jpg,1080,1920,0wheel,589,226,1357,632
frame01921.jpg,720,1280,0wheel,314,63,658,547
frame09399.jpg,1080,1920,0wheel,687,236,1309,855
frame03955.jpg,720,1280,0wheel,321,101,779,556
frame00566.jpg,720,1280,0wheel,224,118,774,534
frame00779.jpg,720,1280,0wheel,350,92,935,522
frame02973.jpg,720,1280,0wheel,357,239,1031,539
frame01753.jpg,720,1280,0wheel,283,178,883,405
frame01808.jpg,720,1280,0wheel,194,139,755,453
frame01855.jpg,720,1280,0wheel,160,128,641,516
frame06119.jpg,1080,1920,0wheel,674,299,1199,735
frame02472.jpg,720,1280,0wheel,225,158,956,425
frame00680.jpg,720,1280,0wheel,253,147,694,571
frame01239.jpg,720,1280,0wheel,373,147,1011,532
frame01113.jpg,720,1280,0wheel,139,151,832,456
frame01661.jpg,720,1280,0wheel,284,39,809,478
frame01027.jpg,720,1280,0wheel,214,100,821,379
frame01669.jpg,720,1280,0wheel,271,55,813,495
frame00827.jpg,720,1280,0wheel,243,179,978,562
frame02368.jpg,720,1280,0wheel,420,168,970,467
frame02077.jpg,720,1280,0wheel,205,167,965,468
frame03596.jpg,720,1280,0wheel,217,161,897,461
frame04121.jpg,720,1280,0wheel,529,114,932,583
frame09337.jpg,1080,1920,0wheel,632,180,1043,832
frame09347.jpg,1080,1920,0wheel,630,192,1088,842
frame03002.jpg,720,1280,0wheel,262,207,984,529
frame08446.jpg,1080,1920,0wheel,560,381,1175,709
frame06931.jpg,1080,1920,0wheel,628,443,1389,748
frame06851.jpg,1080,1920,0wheel,532,389,1406,718
frame04508.jpg,1080,1920,0wheel,459,151,1127,681
frame04883.jpg,1080,1920,0wheel,863,121,1352,828
frame04745.jpg,1080,1920,0wheel,769,252,1065,726
frame02109.jpg,720,1280,0wheel,354,172,1079,422
frame03604.jpg,720,1280,0wheel,212,168,885,459
frame04586.jpg,1080,1920,0wheel,674,143,1168,701
frame04165.jpg,720,1280,0wheel,523,150,913,620
frame04514.jpg,1080,1920,0wheel,480,137,1151,661
frame01638.jpg,720,1280,0wheel,300,37,802,470
frame01152.jpg,720,1280,0wheel,245,180,901,480
frame02425.jpg,720,1280,0wheel,222,41,1144,352
frame07748.jpg,1080,1920,0wheel,773,324,1230,789
frame01562.jpg,720,1280,0wheel,270,60,804,524
frame04860.jpg,1080,1920,0wheel,854,136,1364,946
frame04843.jpg,1080,1920,0wheel,804,81,1282,895
frame00679.jpg,720,1280,0wheel,251,146,695,570
frame03362.jpg,720,1280,0wheel,324,121,954,586
frame07845.jpg,1080,1920,0wheel,627,268,1259,779
frame05929.jpg,1080,1920,0wheel,520,207,1279,675
frame03145.jpg,720,1280,0wheel,396,80,918,608
frame06176.jpg,1080,1920,0wheel,686,245,1248,705
frame02404.jpg,720,1280,0wheel,266,129,1044,439
frame01600.jpg,720,1280,0wheel,296,42,805,486
frame00356.jpg,720,1280,0wheel,365,47,692,514
frame08789.jpg,1080,1920,0wheel,406,177,1076,635
frame08522.jpg,1080,1920,0wheel,471,270,1187,576
frame02995.jpg,720,1280,0wheel,274,211,986,534
frame03582.jpg,720,1280,0wheel,231,193,914,508
frame04845.jpg,1080,1920,0wheel,815,98,1299,913
frame09439.jpg,1080,1920,0wheel,672,167,1345,771
frame02450.jpg,720,1280,0wheel,210,93,1068,384
frame06509.jpg,1080,1920,0wheel,551,365,1402,680
frame07603.jpg,1080,1920,0wheel,884,289,1233,803
frame08265.jpg,1080,1920,0wheel,499,269,1301,669
frame06235.jpg,1080,1920,0wheel,748,227,1426,651
frame01309.jpg,720,1280,0wheel,151,105,910,365
frame02540.jpg,720,1280,0wheel,251,228,938,548
frame05315.jpg,1080,1920,0wheel,547,173,1153,664
frame08974.jpg,1080,1920,0wheel,303,307,1357,814
frame03293.jpg,720,1280,0wheel,396,92,818,534
frame04084.jpg,720,1280,0wheel,471,98,906,574
frame06533.jpg,1080,1920,0wheel,529,338,1426,653
frame02241.jpg,720,1280,0wheel,493,115,995,438
frame00011.jpg,720,1280,0wheel,408,112,699,567
frame06837.jpg,1080,1920,0wheel,502,368,1402,725
frame01895.jpg,720,1280,0wheel,187,94,606,545
frame07137.jpg,1080,1920,0wheel,612,361,1367,652
frame05438.jpg,1080,1920,0wheel,555,347,1172,838
frame08995.jpg,1080,1920,0wheel,327,306,1227,718
frame06651.jpg,1080,1920,0wheel,414,302,1351,715
frame08295.jpg,1080,1920,0wheel,465,243,1305,608
frame07746.jpg,1080,1920,0wheel,787,320,1246,786
frame00765.jpg,720,1280,0wheel,334,68,861,501
frame09079.jpg,1080,1920,0wheel,531,62,1406,700
frame01690.jpg,720,1280,0wheel,245,119,848,542
frame04780.jpg,1080,1920,0wheel,811,123,1181,695
frame05096.jpg,1080,1920,0wheel,823,227,1155,793
frame01260.jpg,720,1280,0wheel,341,128,1027,466
frame03621.jpg,720,1280,0wheel,267,133,954,410
frame01889.jpg,720,1280,0wheel,170,104,606,556
frame07769.jpg,1080,1920,0wheel,758,329,1224,779
frame03487.jpg,720,1280,0wheel,235,257,929,528
frame02554.jpg,720,1280,0wheel,244,184,987,510
frame04492.jpg,1080,1920,0wheel,464,180,1121,711
frame03332.jpg,720,1280,0wheel,304,83,871,586
frame07600.jpg,1080,1920,0wheel,866,296,1207,812
frame02807.jpg,720,1280,0wheel,363,0,897,396
frame08801.jpg,1080,1920,0wheel,441,204,1081,656
frame03965.jpg,720,1280,0wheel,331,110,791,579
frame03282.jpg,720,1280,0wheel,406,84,803,544
frame03073.jpg,720,1280,0wheel,412,85,1149,473
frame00281.jpg,720,1280,0wheel,473,92,760,585
frame03027.jpg,720,1280,0wheel,206,141,974,456
frame04194.jpg,720,1280,0wheel,505,124,887,625
frame07384.jpg,1080,1920,0wheel,700,264,1178,727
frame07186.jpg,1080,1920,0wheel,714,370,1406,678
frame07158.jpg,1080,1920,0wheel,670,368,1381,654
frame01675.jpg,720,1280,0wheel,261,72,817,510
frame01190.jpg,720,1280,0wheel,308,191,933,538
frame02202.jpg,720,1280,0wheel,419,111,1001,455
frame00443.jpg,720,1280,0wheel,319,68,789,577
frame01333.jpg,720,1280,0wheel,91,72,901,403
frame02599.jpg,720,1280,0wheel,250,110,1058,415
frame08044.jpg,1080,1920,0wheel,569,141,1312,699
frame03077.jpg,720,1280,0wheel,403,90,1133,499
frame02463.jpg,720,1280,0wheel,196,150,984,430
frame08954.jpg,1080,1920,0wheel,307,301,1460,875
frame09034.jpg,1080,1920,0wheel,340,124,1191,489
frame04115.jpg,720,1280,0wheel,520,114,929,583
frame05174.jpg,1080,1920,0wheel,726,222,1125,805
frame01664.jpg,720,1280,0wheel,280,44,810,484
frame04772.jpg,1080,1920,0wheel,808,134,1161,682
frame03720.jpg,720,1280,0wheel,209,74,866,553
frame06245.jpg,1080,1920,0wheel,762,233,1459,648
frame03244.jpg,720,1280,0wheel,403,101,782,577
frame00271.jpg,720,1280,0wheel,478,99,766,601
frame00491.jpg,720,1280,0wheel,261,101,820,619
frame06891.jpg,1080,1920,0wheel,595,452,1364,746
frame08868.jpg,1080,1920,0wheel,480,207,1149,650
frame00445.jpg,720,1280,0wheel,313,70,786,580
frame08858.jpg,1080,1920,0wheel,489,190,1121,620
frame08517.jpg,1080,1920,0wheel,474,294,1179,603
frame08227.jpg,1080,1920,0wheel,552,280,1284,737
frame01942.jpg,720,1280,0wheel,309,47,713,560
frame03679.jpg,720,1280,0wheel,140,109,855,546
frame09271.jpg,1080,1920,0wheel,829,117,1176,922
frame04191.jpg,720,1280,0wheel,514,129,889,629
frame08586.jpg,1080,1920,0wheel,471,237,1204,509
frame01663.jpg,720,1280,0wheel,282,42,810,482
frame02547.jpg,720,1280,0wheel,246,215,966,549
frame03795.jpg,720,1280,0wheel,184,84,816,562
frame03239.jpg,720,1280,0wheel,428,98,811,579
frame04239.jpg,720,1280,0wheel,514,143,895,659
frame02490.jpg,720,1280,0wheel,281,169,917,413
frame06130.jpg,1080,1920,0wheel,675,285,1166,711
frame03097.jpg,720,1280,0wheel,410,64,1111,516
frame05972.jpg,1080,1920,0wheel,464,169,1238,679
frame02791.jpg,720,1280,0wheel,346,32,891,444
frame05023.jpg,1080,1920,0wheel,729,217,1127,760
frame04517.jpg,1080,1920,0wheel,494,130,1161,648
frame01811.jpg,720,1280,0wheel,198,144,751,461
frame07618.jpg,1080,1920,0wheel,940,284,1320,783
frame05429.jpg,1080,1920,0wheel,543,318,1182,803
frame05743.jpg,1080,1920,0wheel,493,181,1475,783
frame03693.jpg,720,1280,0wheel,152,99,842,562
frame03360.jpg,720,1280,0wheel,334,130,961,601
frame01371.jpg,720,1280,0wheel,34,26,845,442
frame05502.jpg,1080,1920,0wheel,571,291,1093,788
frame06500.jpg,1080,1920,0wheel,546,405,1372,722
frame01254.jpg,720,1280,0wheel,365,113,1046,467
frame00430.jpg,720,1280,0wheel,318,55,762,574
frame02590.jpg,720,1280,0wheel,186,101,999,415
frame06525.jpg,1080,1920,0wheel,530,326,1421,642
frame06948.jpg,1080,1920,0wheel,615,389,1374,700
frame01074.jpg,720,1280,0wheel,193,123,809,410
frame06552.jpg,1080,1920,0wheel,496,325,1416,640
frame06250.jpg,1080,1920,0wheel,741,247,1447,656
frame01343.jpg,720,1280,0wheel,47,48,874,412
frame03341.jpg,720,1280,0wheel,323,97,921,602
frame00276.jpg,720,1280,0wheel,476,95,764,593
frame04039.jpg,720,1280,0wheel,358,56,827,518
frame00762.jpg,720,1280,0wheel,330,61,845,496
frame00292.jpg,720,1280,0wheel,464,86,752,570
frame08254.jpg,1080,1920,0wheel,483,329,1261,743
frame08720.jpg,1080,1920,0wheel,447,145,1170,537
frame01109.jpg,720,1280,0wheel,136,151,824,456
frame06408.jpg,1080,1920,0wheel,608,450,1274,747
frame07459.jpg,1080,1920,0wheel,756,271,1123,784
frame06395.jpg,1080,1920,0wheel,601,377,1293,680
frame08416.jpg,1080,1920,0wheel,607,353,1206,649
frame08371.jpg,1080,1920,0wheel,556,301,1203,605
frame05135.jpg,1080,1920,0wheel,655,243,990,802
frame07148.jpg,1080,1920,0wheel,634,376,1362,663
frame03061.jpg,720,1280,0wheel,361,116,1083,449
frame01235.jpg,720,1280,0wheel,378,156,1008,542
frame07508.jpg,1080,1920,0wheel,737,268,1047,834
frame08216.jpg,1080,1920,0wheel,603,236,1324,712
frame05114.jpg,1080,1920,0wheel,792,289,1089,858
frame09011.jpg,1080,1920,0wheel,299,272,1153,636
frame05734.jpg,1080,1920,0wheel,546,217,1463,788
frame04471.jpg,1080,1920,0wheel,541,233,1179,737
frame02343.jpg,720,1280,0wheel,518,210,971,491
frame03531.jpg,720,1280,0wheel,311,297,956,581
frame04950.jpg,1080,1920,0wheel,751,129,1190,699
frame07282.jpg,1080,1920,0wheel,722,245,1386,703
frame08935.jpg,1080,1920,0wheel,334,319,1417,882
frame01954.jpg,720,1280,0wheel,186,41,664,586
frame08674.jpg,1080,1920,0wheel,508,159,1212,458
frame03116.jpg,720,1280,0wheel,418,57,1088,570
frame04710.jpg,1080,1920,0wheel,810,281,1117,751
frame04896.jpg,1080,1920,0wheel,838,130,1321,798
frame09380.jpg,1080,1920,0wheel,663,282,1238,922
frame01380.jpg,720,1280,0wheel,43,35,836,456
frame07820.jpg,1080,1920,0wheel,735,281,1283,736
frame02924.jpg,720,1280,0wheel,399,87,993,484
frame01098.jpg,720,1280,0wheel,138,138,812,440
frame08667.jpg,1080,1920,0wheel,538,195,1237,482
frame07803.jpg,1080,1920,0wheel,765,311,1267,742
frame00902.jpg,720,1280,0wheel,216,110,945,446
frame08788.jpg,1080,1920,0wheel,404,174,1076,631
frame07864.jpg,1080,1920,0wheel,605,188,1305,717
frame00744.jpg,720,1280,0wheel,334,71,773,544
frame06615.jpg,1080,1920,0wheel,472,395,1369,715
frame05827.jpg,1080,1920,0wheel,565,225,1370,678
frame06901.jpg,1080,1920,0wheel,602,471,1377,769
frame06296.jpg,1080,1920,0wheel,608,314,1346,662
frame05235.jpg,1080,1920,0wheel,582,238,1099,762
frame05458.jpg,1080,1920,0wheel,554,351,1136,841
frame01672.jpg,720,1280,0wheel,265,63,814,503
frame01158.jpg,720,1280,0wheel,256,174,907,469
frame07574.jpg,1080,1920,0wheel,850,269,1183,780
frame08606.jpg,1080,1920,0wheel,474,256,1192,526
frame03222.jpg,720,1280,0wheel,427,65,831,554
frame01804.jpg,720,1280,0wheel,187,133,758,442
frame06855.jpg,1080,1920,0wheel,528,380,1390,700
frame02864.jpg,720,1280,0wheel,404,18,923,519
frame06521.jpg,1080,1920,0wheel,530,329,1414,645
frame03465.jpg,720,1280,0wheel,227,239,1008,547
frame09089.jpg,1080,1920,0wheel,538,83,1399,758
frame02266.jpg,720,1280,0wheel,514,143,985,454
frame03405.jpg,720,1280,0wheel,313,151,1014,570
frame00181.jpg,720,1280,0wheel,466,139,728,618
frame02755.jpg,720,1280,0wheel,375,101,895,547
frame01952.jpg,720,1280,0wheel,200,38,659,577
frame04307.jpg,1080,1920,0wheel,458,274,1158,742
frame04581.jpg,1080,1920,0wheel,655,134,1166,695
frame00417.jpg,720,1280,0wheel,257,95,693,613
frame06768.jpg,1080,1920,0wheel,349,257,1222,688
frame04185.jpg,720,1280,0wheel,518,131,896,621
frame06331.jpg,1080,1920,0wheel,636,297,1374,628
frame06875.jpg,1080,1920,0wheel,569,415,1355,705
frame09097.jpg,1080,1920,0wheel,581,94,1423,779
frame06955.jpg,1080,1920,0wheel,539,363,1372,694
frame07231.jpg,1080,1920,0wheel,757,314,1434,706
frame02159.jpg,720,1280,0wheel,365,84,1068,416
frame05732.jpg,1080,1920,0wheel,557,226,1463,792
frame02070.jpg,720,1280,0wheel,203,189,958,503
frame09083.jpg,1080,1920,0wheel,530,65,1402,720
frame02020.jpg,720,1280,0wheel,135,141,872,587
frame06208.jpg,1080,1920,0wheel,655,240,1314,689
frame02670.jpg,720,1280,0wheel,355,31,1106,416
frame07679.jpg,1080,1920,0wheel,871,311,1186,736
frame05835.jpg,1080,1920,0wheel,579,232,1362,666
frame04610.jpg,1080,1920,0wheel,739,209,1172,753
frame05582.jpg,1080,1920,0wheel,723,211,1199,724
frame02848.jpg,720,1280,0wheel,381,7,902,478
frame08442.jpg,1080,1920,0wheel,574,377,1186,700
frame02023.jpg,720,1280,0wheel,123,139,871,579
frame05167.jpg,1080,1920,0wheel,680,218,1073,789
frame08193.jpg,1080,1920,0wheel,660,229,1347,729
frame07854.jpg,1080,1920,0wheel,606,213,1277,737
frame02746.jpg,720,1280,0wheel,387,90,915,547
frame09164.jpg,1080,1920,0wheel,839,93,1385,848
frame02836.jpg,720,1280,0wheel,369,16,885,456
frame09294.jpg,1080,1920,0wheel,757,111,1070,781
frame08822.jpg,1080,1920,0wheel,471,187,1083,627
frame07314.jpg,1080,1920,0wheel,822,260,1363,698
frame02596.jpg,720,1280,0wheel,224,110,1033,418
frame08951.jpg,1080,1920,0wheel,314,302,1464,878
frame00896.jpg,720,1280,0wheel,217,116,951,456
frame02923.jpg,720,1280,0wheel,396,85,990,489
frame03209.jpg,720,1280,0wheel,450,64,856,565
frame03048.jpg,720,1280,0wheel,218,131,980,453
frame02674.jpg,720,1280,0wheel,351,19,1094,414
frame01781.jpg,720,1280,0wheel,246,146,825,400
frame05994.jpg,1080,1920,0wheel,422,157,1204,678
